browser position chr8:98947784-99078856
browser hide all
chr8 99037431 99037431 3.901782838511281e-05
chr8 99037432 99037432 0.00011999934213235974
chr8 99037433 99037433 9.92618515738286e-06
chr8 99037434 99037434 3.090012978645973e-05
chr8 99037435 99037435 7.730452489340678e-05
chr8 99037436 99037436 8.366672409465536e-05
chr8 99037437 99037437 6.227575795492157e-05
chr8 99037438 99037438 1.528754182800185e-06
chr8 99037439 99037439 5.629157749353908e-05
chr8 99037440 99037440 8.377169433515519e-05
chr8 99037441 99037441 1.7950456822291017e-05
chr8 99037442 99037442 1.1137763067381456e-06
chr8 99037443 99037443 6.042609675205313e-05
chr8 99037444 99037444 3.6579836887540296e-05
chr8 99037445 99037445 7.554475450888276e-05
chr8 99037446 99037446 3.426406692597084e-05
chr8 99037447 99037447 8.694896678207442e-07
chr8 99037448 99037448 5.248357047094032e-05
chr8 99037449 99037449 8.381476800423115e-05
chr8 99037450 99037450 2.9004659154452384e-05
chr8 99037451 99037451 8.168978638423141e-06
chr8 99037452 99037452 6.244652468012646e-05
chr8 99037453 99037453 4.934707612846978e-05
chr8 99037454 99037454 1.4776564967178274e-05
chr8 99037455 99037455 5.1165690820198506e-05
chr8 99037456 99037456 9.097800648305565e-05
chr8 99037457 99037457 4.2500389099586755e-05
chr8 99037458 99037458 8.220397285185754e-05
chr8 99037459 99037459 2.8725880838464946e-06
chr8 99037460 99037460 5.980565765639767e-05
chr8 99037461 99037461 0.0001364539348287508
chr8 99037462 99037462 3.1215313356369734e-07
chr8 99037463 99037463 9.893340757116675e-05
chr8 99037464 99037464 6.064648550818674e-05
chr8 99037465 99037465 1.6414574929513037e-05
chr8 99037466 99037466 8.059175888774917e-05
chr8 99037467 99037467 4.575644197757356e-05
chr8 99037468 99037468 0.00010359741281718016
chr8 99037469 99037469 1.7636453776503913e-05
chr8 99037470 99037470 1.6981612134259194e-06
chr8 99037471 99037471 3.304732672404498e-05
chr8 99037472 99037472 5.1239745516795665e-05
chr8 99037473 99037473 3.052084502996877e-05
chr8 99037474 99037474 4.600579268299043e-05
chr8 99037475 99037475 1.953818355104886e-05
chr8 99037476 99037476 5.944933582213707e-05
chr8 99037477 99037477 7.438266766257584e-05
chr8 99037478 99037478 1.9702936697285622e-05
chr8 99037479 99037479 1.2033282473566942e-05
chr8 99037480 99037480 2.8972655854886398e-05
chr8 99037481 99037481 4.31571934313979e-05
chr8 99037482 99037482 7.068236300256103e-05
chr8 99037483 99037483 8.453427290078253e-05
chr8 99037484 99037484 7.497517071897164e-05
chr8 99037485 99037485 6.554830179084092e-05
chr8 99037486 99037486 7.591378380311653e-05
chr8 99037487 99037487 1.7924421626958065e-05
chr8 99037488 99037488 1.2733649782603607e-05
chr8 99037489 99037489 4.3427105993032455e-05
chr8 99037490 99037490 2.5104051019297913e-05
chr8 99037491 99037491 9.301185491494834e-05
chr8 99037492 99037492 2.50170414801687e-05
chr8 99037493 99037493 5.0845075747929513e-05
chr8 99037494 99037494 3.293713234597817e-05
chr8 99037495 99037495 7.899414049461484e-05
chr8 99037496 99037496 8.073524804785848e-05
chr8 99037497 99037497 3.240814112359658e-05
chr8 99037498 99037498 8.781970973359421e-05
chr8 99037499 99037499 2.9566865123342723e-05
chr8 99037500 99037500 2.7337204301147722e-05
chr8 99037501 99037501 8.58065759530291e-05
chr8 99037502 99037502 1.4063038179301657e-05
chr8 99037503 99037503 4.8309084377251565e-05
chr8 99037504 99037504 9.376571142638568e-06
chr8 99037505 99037505 1.6216645235545002e-06
chr8 99037506 99037506 3.800960257649422e-05
chr8 99037507 99037507 4.342303509474732e-05
chr8 99037508 99037508 3.081371323787607e-05
chr8 99037509 99037509 1.1067216291849036e-05
chr8 99037510 99037510 6.45052787149325e-05
chr8 99037511 99037511 9.938371658790857e-05
chr8 99037512 99037512 6.087262954679318e-05
chr8 99037513 99037513 8.996254473458976e-05
chr8 99037514 99037514 1.617225461814087e-05
chr8 99037515 99037515 2.5514382286928594e-05
chr8 99037516 99037516 8.971460920292884e-05
chr8 99037517 99037517 0.0001104055845644325
chr8 99037518 99037518 3.93184891436249e-05
chr8 99037519 99037519 9.923270408762619e-05
chr8 99037520 99037520 7.758165884297341e-05
chr8 99037521 99037521 9.903167665470392e-05
chr8 99037522 99037522 4.774524495587684e-05
chr8 99037523 99037523 2.0927718651364557e-06
chr8 99037524 99037524 9.974188287742436e-05
chr8 99037525 99037525 3.384330921107903e-05
chr8 99037526 99037526 7.235332304844633e-05
chr8 99037527 99037527 0.00018327929137740284
chr8 99037528 99037528 9.194705853587948e-06
chr8 99037529 99037529 3.0755894840694964e-05
chr8 99037530 99037530 3.74476658180356e-05
chr8 99037531 99037531 4.744225589092821e-05
chr8 99037532 99037532 0.00013168167788535357
chr8 99037533 99037533 8.639267616672441e-05
chr8 99037534 99037534 9.904543549055234e-05
chr8 99037535 99037535 5.344048258848488e-05
chr8 99037536 99037536 7.01216486049816e-05
chr8 99037537 99037537 4.175494905211963e-05
chr8 99037538 99037538 3.08433773170691e-05
chr8 99037539 99037539 2.39078544836957e-05
chr8 99037540 99037540 5.958804649708327e-06
chr8 99037541 99037541 8.879551023710519e-05
chr8 99037542 99037542 4.584360794979148e-06
chr8 99037543 99037543 4.4647960748989135e-05
chr8 99037544 99037544 9.049225627677515e-05
chr8 99037545 99037545 5.921317551838001e-06
chr8 99037546 99037546 4.1717223211890087e-05
chr8 99037547 99037547 7.08951847627759e-05
chr8 99037548 99037548 1.9415252609178424e-05
chr8 99037549 99037549 8.948501636041328e-05
chr8 99037550 99037550 3.9108683267841116e-05
chr8 99037551 99037551 6.476294220192358e-05
chr8 99037552 99037552 1.4558849215973169e-05
chr8 99037553 99037553 2.2770993382437155e-05
chr8 99037554 99037554 6.207031401572749e-05
chr8 99037555 99037555 6.20794016867876e-05
chr8 99037556 99037556 0.00010389857197878882
chr8 99037557 99037557 8.369850547751412e-06
chr8 99037558 99037558 9.850378410192207e-05
chr8 99037559 99037559 5.0485126848798245e-05
chr8 99037560 99037560 7.42058182368055e-05
chr8 99037561 99037561 0.00010371806274633855
chr8 99037562 99037562 6.03914049861487e-05
chr8 99037563 99037563 1.6314639651682228e-05
chr8 99037564 99037564 6.320841202978045e-05
chr8 99037565 99037565 9.484830661676824e-05
chr8 99037566 99037566 5.9941863582935184e-05
chr8 99037567 99037567 8.573360537411645e-05
chr8 99037568 99037568 0.00013173185288906097
chr8 99037569 99037569 4.4665539462585e-05
chr8 99037570 99037570 9.068522922461852e-05
chr8 99037571 99037571 1.690393764874898e-05
chr8 99037572 99037572 3.776700759772211e-05
chr8 99037573 99037573 9.749497985467315e-05
chr8 99037574 99037574 1.6903970390558243e-05
chr8 99037575 99037575 1.1861114217026625e-05
chr8 99037576 99037576 1.9059134501731023e-06
chr8 99037577 99037577 0.00012434122618287802
chr8 99037578 99037578 1.6266531019937247e-06
chr8 99037579 99037579 8.634431651444174e-06
chr8 99037580 99037580 5.5051390518201515e-05
chr8 99037581 99037581 9.877551929093897e-05
chr8 99037582 99037582 7.378710870398208e-05
chr8 99037583 99037583 4.2184376070508733e-05
chr8 99037584 99037584 0.00011270619870629162
chr8 99037585 99037585 6.72481837682426e-05
chr8 99037586 99037586 6.862057489342988e-05
chr8 99037587 99037587 9.529947419650853e-05
chr8 99037588 99037588 0.00010500321513973176
chr8 99037589 99037589 6.700551602989435e-05
chr8 99037590 99037590 6.510493403766304e-05
chr8 99037591 99037591 3.974588253186084e-05
chr8 99037592 99037592 0.00010518441558815539
chr8 99037593 99037593 4.889454794465564e-05
chr8 99037594 99037594 0.00012721674283966422
chr8 99037595 99037595 6.224861135706306e-05
chr8 99037596 99037596 0.00010262718569720164
chr8 99037597 99037597 6.443813617806882e-05
chr8 99037598 99037598 3.838441443804186e-06
chr8 99037599 99037599 9.525869973003864e-05
chr8 99037600 99037600 5.5553382480866276e-06
chr8 99037601 99037601 4.498616908676922e-05
chr8 99037602 99037602 3.064086558879353e-05
chr8 99037603 99037603 7.596495561301708e-05
chr8 99037604 99037604 4.3534022552194074e-05
chr8 99037605 99037605 3.7519152101594955e-05
chr8 99037606 99037606 3.302505865576677e-05
chr8 99037607 99037607 1.0414333701191936e-05
chr8 99037608 99037608 6.813765503466129e-05
chr8 99037609 99037609 1.324022923654411e-05
chr8 99037610 99037610 1.866933234850876e-05
chr8 99037611 99037611 3.74021619791165e-05
chr8 99037612 99037612 4.311119846533984e-05
chr8 99037613 99037613 5.8482924941927195e-05
chr8 99037614 99037614 8.982360304798931e-05
chr8 99037615 99037615 4.7413563152076676e-05
chr8 99037616 99037616 8.636318671051413e-05
chr8 99037617 99037617 9.377866263093892e-06
chr8 99037618 99037618 8.454168710159138e-05
chr8 99037619 99037619 0.00013569141447078437
chr8 99037620 99037620 2.1785268472740427e-05
chr8 99037621 99037621 6.872068479424343e-05
chr8 99037622 99037622 1.963775503099896e-06
chr8 99037623 99037623 7.123984687495977e-05
chr8 99037624 99037624 2.1320374798960984e-07
chr8 99037625 99037625 3.286683568148874e-05
chr8 99037626 99037626 7.289736822713166e-05
chr8 99037627 99037627 9.919865260599181e-05
chr8 99037628 99037628 3.9594560803379864e-05
chr8 99037629 99037629 9.989680984290317e-05
chr8 99037630 99037630 0.00012429758498910815
chr8 99037631 99037631 3.861652294290252e-05
chr8 99037632 99037632 5.114508530823514e-05
chr8 99037633 99037633 2.6946419893647544e-05
chr8 99037634 99037634 5.612448512692936e-05
chr8 99037635 99037635 1.0377181752119213e-05
chr8 99037636 99037636 5.743006113334559e-06
chr8 99037637 99037637 5.9682912251446396e-05
chr8 99037638 99037638 2.6266758140991442e-05
chr8 99037639 99037639 3.085926437051967e-05
chr8 99037640 99037640 0.0001143323170254007
chr8 99037641 99037641 1.885532219603192e-05
chr8 99037642 99037642 7.594899216201156e-05
chr8 99037643 99037643 0.0001038697300828062
chr8 99037644 99037644 0.0002452867920510471
chr8 99037645 99037645 3.3612624974921346e-05
chr8 99037646 99037646 4.5909520849818364e-05
chr8 99037647 99037647 6.332254270091653e-05
chr8 99037648 99037648 0.00013084740203339607
chr8 99037649 99037649 0.00012023629096802324
chr8 99037650 99037650 3.6833171179750934e-07
chr8 99037651 99037651 3.9583574107382447e-05
chr8 99037652 99037652 0.00012339121894910932
chr8 99037653 99037653 7.285679748747498e-05
chr8 99037654 99037654 2.4691136786714196e-05
chr8 99037655 99037655 4.078223719261587e-05
chr8 99037656 99037656 8.143998275045305e-05
chr8 99037657 99037657 5.281350968289189e-05
chr8 99037658 99037658 3.162477878504433e-05
chr8 99037659 99037659 5.903500277781859e-05
chr8 99037660 99037660 7.267537512234412e-06
chr8 99037661 99037661 6.909314834047109e-05
chr8 99037662 99037662 3.709421071107499e-05
chr8 99037663 99037663 6.794373621232808e-05
chr8 99037664 99037664 0.00014079685206525028
chr8 99037665 99037665 3.283241676399484e-05
chr8 99037666 99037666 4.4685326429316774e-05
chr8 99037667 99037667 0.000129200256196782
chr8 99037668 99037668 3.146217204630375e-05
chr8 99037669 99037669 2.9065162379993126e-05
chr8 99037670 99037670 8.151336805894971e-05
chr8 99037671 99037671 6.920125451870263e-05
chr8 99037672 99037672 0.00015483374590985477
chr8 99037673 99037673 0.0001648675970500335
chr8 99037674 99037674 0.00010378321167081594
chr8 99037675 99037675 2.59600710705854e-06
chr8 99037676 99037676 3.7257461372064427e-05
chr8 99037677 99037677 5.0878610636573285e-05
chr8 99037678 99037678 0.00010534917964832857
chr8 99037679 99037679 9.445197065360844e-05
chr8 99037680 99037680 2.1535252017201856e-05
chr8 99037681 99037681 5.438031439553015e-05
chr8 99037682 99037682 2.2073949367040768e-05
chr8 99037683 99037683 2.6157995307585225e-05
chr8 99037684 99037684 6.167311948956922e-05
chr8 99037685 99037685 0.00021361604740377516
chr8 99037686 99037686 4.650150003726594e-05
chr8 99037687 99037687 4.0893268305808306e-05
chr8 99037688 99037688 1.126800270867534e-05
chr8 99037689 99037689 7.057002221699804e-05
chr8 99037690 99037690 8.168378371919971e-06
chr8 99037691 99037691 3.035247755178716e-05
chr8 99037692 99037692 0.00010501898941583931
chr8 99037693 99037693 0.00012879801215603948
chr8 99037694 99037694 0.00016312344814650714
chr8 99037695 99037695 4.85361015307717e-05
chr8 99037696 99037696 9.807713649934158e-05
chr8 99037697 99037697 1.0482581274118274e-06
chr8 99037698 99037698 5.088710167910904e-06
chr8 99037699 99037699 3.3757278288248926e-05
chr8 99037700 99037700 1.8762621039059013e-06
chr8 99037701 99037701 6.78877331665717e-05
chr8 99037702 99037702 6.0231384850339964e-05
chr8 99037703 99037703 0.00012244709068909287
chr8 99037704 99037704 7.322745659621432e-05
chr8 99037705 99037705 0.00010832324915099889
chr8 99037706 99037706 3.2948282751021907e-06
chr8 99037707 99037707 0.0001842948840931058
chr8 99037708 99037708 4.267146869096905e-05
chr8 99037709 99037709 9.405639139004052e-05
chr8 99037710 99037710 0.00010776478302432224
chr8 99037711 99037711 9.006488107843325e-05
chr8 99037712 99037712 6.997524906182662e-05
chr8 99037713 99037713 7.442160131176934e-05
chr8 99037714 99037714 8.481695840600878e-05
chr8 99037715 99037715 0.0002101652935380116
chr8 99037716 99037716 0.00011533626820892096
chr8 99037717 99037717 5.6789918744470924e-05
chr8 99037718 99037718 0.0001450960262445733
chr8 99037719 99037719 2.268809657834936e-05
chr8 99037720 99037720 4.319978324929252e-05
chr8 99037721 99037721 9.78100870270282e-05
chr8 99037722 99037722 9.057042916538194e-05
chr8 99037723 99037723 3.9926446333993226e-05
chr8 99037724 99037724 2.6182489818893373e-05
chr8 99037725 99037725 0.00016339548164978623
chr8 99037726 99037726 0.0002387018030276522
chr8 99037727 99037727 4.747067578136921e-05
chr8 99037728 99037728 2.5761270080693066e-05
chr8 99037729 99037729 8.477237861370668e-05
chr8 99037730 99037730 8.70680742082186e-05
chr8 99037731 99037731 6.9378838816192e-05
chr8 99037732 99037732 6.364359433064237e-05
chr8 99037733 99037733 0.00011406701378291473
chr8 99037734 99037734 0.00012241564400028437
chr8 99037735 99037735 4.385852662380785e-06
chr8 99037736 99037736 0.00015503002214245498
chr8 99037737 99037737 0.00016603211406618357
chr8 99037738 99037738 9.128746023634449e-05
chr8 99037739 99037739 7.960446237120777e-05
chr8 99037740 99037740 8.88820577529259e-05
chr8 99037741 99037741 0.00013227140880189836
chr8 99037742 99037742 6.690822192467749e-05
chr8 99037743 99037743 4.736563641927205e-05
chr8 99037744 99037744 7.199056562967598e-05
chr8 99037745 99037745 6.64888575556688e-05
chr8 99037746 99037746 8.430257003055885e-05
chr8 99037747 99037747 2.3410950234392658e-05
chr8 99037748 99037748 0.00020116427913308144
chr8 99037749 99037749 2.757776019279845e-05
chr8 99037750 99037750 8.579946006648242e-05
chr8 99037751 99037751 6.759376992704347e-05
chr8 99037752 99037752 2.2413889382733032e-05
chr8 99037753 99037753 8.777315815677866e-05
chr8 99037754 99037754 1.6035555745474994e-05
chr8 99037755 99037755 0.00014064641436561942
chr8 99037756 99037756 6.87347783241421e-05
chr8 99037757 99037757 9.202672663377598e-05
chr8 99037758 99037758 8.754482405493036e-05
chr8 99037759 99037759 0.0001360439055133611
chr8 99037760 99037760 6.3273473642766476e-06
chr8 99037761 99037761 2.6582472855807282e-05
chr8 99037762 99037762 8.387781417695805e-05
chr8 99037763 99037763 9.148144454229623e-05
chr8 99037764 99037764 7.045297388685867e-05
chr8 99037765 99037765 6.660047802142799e-07
chr8 99037766 99037766 2.4049950297921896e-07
chr8 99037767 99037767 0.0001865588128566742
chr8 99037768 99037768 0.00017807321273721755
chr8 99037769 99037769 6.944569759070873e-05
chr8 99037770 99037770 1.6524245438631624e-05
chr8 99037771 99037771 9.676806075731292e-05
chr8 99037772 99037772 9.02101892279461e-05
chr8 99037773 99037773 7.562833343399689e-05
chr8 99037774 99037774 3.9093800296541303e-05
chr8 99037775 99037775 4.894483572570607e-05
chr8 99037776 99037776 1.4631859812652692e-05
chr8 99037777 99037777 9.424999734619632e-05
chr8 99037778 99037778 0.00010161147656617686
chr8 99037779 99037779 2.1937978090136312e-05
chr8 99037780 99037780 8.139233977999538e-05
chr8 99037781 99037781 5.318710464052856e-05
chr8 99037782 99037782 1.9355320546310395e-06
chr8 99037783 99037783 0.00011547549365786836
chr8 99037784 99037784 2.227968434453942e-05
chr8 99037785 99037785 0.00011987113248324022
chr8 99037786 99037786 4.862749483436346e-05
chr8 99037787 99037787 0.00022247113520279527
chr8 99037788 99037788 5.838480865349993e-05
chr8 99037789 99037789 6.958660378586501e-05
chr8 99037790 99037790 4.497387635638006e-05
chr8 99037791 99037791 4.6057251893216744e-05
chr8 99037792 99037792 0.00012945890193805099
chr8 99037793 99037793 0.0001068752899300307
chr8 99037794 99037794 6.241881783353165e-05
chr8 99037795 99037795 0.00010689403279684484
chr8 99037796 99037796 6.769492756575346e-06
chr8 99037797 99037797 7.34698842279613e-05
chr8 99037798 99037798 0.00017395717441104352
chr8 99037799 99037799 4.802404873771593e-06
chr8 99037800 99037800 0.00012928430805914104
chr8 99037801 99037801 0.00014026701683178544
chr8 99037802 99037802 2.1943196770735085e-06
chr8 99037803 99037803 0.0001661282149143517
chr8 99037804 99037804 4.875315062236041e-05
chr8 99037805 99037805 5.7439734518993646e-05
chr8 99037806 99037806 4.71391758765094e-05
chr8 99037807 99037807 0.00024851912166923285
chr8 99037808 99037808 9.360468538943678e-05
chr8 99037809 99037809 1.5133135093492456e-05
chr8 99037810 99037810 6.181072967592627e-05
chr8 99037811 99037811 1.916825567604974e-05
chr8 99037812 99037812 0.00017165017197839916
chr8 99037813 99037813 0.00011044948041671887
chr8 99037814 99037814 6.506028512376361e-06
chr8 99037815 99037815 5.502820567926392e-05
